,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
1246,Donald Trump,All polls,10/7/2020,10/5/2017,10/7/2017,YouGov,B,1000.0,a,0.12629185,0.0,36.0,55.0,36.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67335,125665,7/17/2020,19:17:36  7 Oct 2020,17446.0
1253,Donald Trump,All polls,10/7/2020,10/6/2017,10/8/2017,YouGov,B,1000.0,a,0.12570731,0.0,39.0,53.0,39.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67336,125666,7/17/2020,19:17:36  7 Oct 2020,17447.0
1262,Donald Trump,All polls,10/7/2020,10/7/2017,10/9/2017,YouGov,B,1000.0,a,0.12513438,0.0,39.0,54.0,39.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67337,125667,7/17/2020,19:17:36  7 Oct 2020,17448.0
1266,Donald Trump,All polls,10/7/2020,10/8/2017,10/10/2017,YouGov,B,1000.0,a,0.12457273,0.0,38.0,53.0,38.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67338,125668,7/17/2020,19:17:36  7 Oct 2020,17449.0
1267,Donald Trump,All polls,10/7/2020,10/7/2017,10/10/2017,YouGov,B,1500.0,a,0.18685909,0.0,36.0,52.0,36.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zev5z2887d/econTabReport.pdf,50315,79051,10/11/2017,19:17:36  7 Oct 2020,17449.0
1269,Donald Trump,All polls,10/7/2020,10/9/2017,10/11/2017,YouGov,B,1000.0,a,0.12522041,0.0,38.0,53.0,38.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67339,125669,7/17/2020,19:17:36  7 Oct 2020,17450.0
1277,Donald Trump,All polls,10/7/2020,10/10/2017,10/12/2017,YouGov,B,1000.0,a,0.12587949,0.0,35.0,55.0,35.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67340,125670,7/17/2020,19:17:36  7 Oct 2020,17451.0
1281,Donald Trump,All polls,10/7/2020,10/11/2017,10/13/2017,YouGov,B,1000.0,a,0.12655027,0.0,40.0,53.0,40.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67341,125671,7/17/2020,19:17:36  7 Oct 2020,17452.0
1285,Donald Trump,All polls,10/7/2020,10/12/2017,10/14/2017,YouGov,B,1000.0,a,0.12657067,0.0,35.0,57.0,35.923164,58.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67342,125672,7/17/2020,19:17:36  7 Oct 2020,17453.0
1288,Donald Trump,All polls,10/7/2020,10/13/2017,10/15/2017,YouGov,B,1000.0,a,0.12594054,0.0,39.0,52.0,39.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67343,125673,7/17/2020,19:17:36  7 Oct 2020,17454.0
1297,Donald Trump,All polls,10/7/2020,10/14/2017,10/16/2017,YouGov,B,1000.0,a,0.12530154,0.0,39.0,52.0,39.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67344,125674,7/17/2020,19:17:36  7 Oct 2020,17455.0
1300,Donald Trump,All polls,10/7/2020,10/15/2017,10/16/2017,YouGov,B,1500.0,a,0.18701071,0.0,37.0,52.0,37.923164,53.870313,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ofv9fh8zdh/econTabReport.pdf,50347,79104,10/18/2017,19:17:36  7 Oct 2020,17455.0
1304,Donald Trump,All polls,10/7/2020,10/15/2017,10/17/2017,YouGov,B,1000.0,a,0.1246738,0.0,40.0,53.0,40.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67345,125675,7/17/2020,19:17:36  7 Oct 2020,17456.0
1307,Donald Trump,All polls,10/7/2020,10/16/2017,10/18/2017,YouGov,B,1000.0,a,0.12530154,0.0,36.0,57.0,36.923164,58.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67346,125676,7/17/2020,19:17:36  7 Oct 2020,17457.0
1311,Donald Trump,All polls,10/7/2020,10/17/2017,10/19/2017,YouGov,B,1000.0,a,0.12594054,0.0,38.0,54.0,38.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67347,125677,7/17/2020,19:17:36  7 Oct 2020,17458.0
1317,Donald Trump,All polls,10/7/2020,10/18/2017,10/20/2017,YouGov,B,1000.0,a,0.1265911,0.0,39.0,54.0,39.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67348,125678,7/17/2020,19:17:36  7 Oct 2020,17459.0
1321,Donald Trump,All polls,10/7/2020,10/19/2017,10/21/2017,YouGov,B,1000.0,a,0.1265911,0.0,38.0,54.0,38.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67349,125679,7/17/2020,19:17:36  7 Oct 2020,17460.0
1326,Donald Trump,All polls,10/7/2020,10/20/2017,10/22/2017,YouGov,B,1000.0,a,0.12594054,0.0,38.0,51.0,38.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67350,125680,7/17/2020,19:17:36  7 Oct 2020,17461.0
1333,Donald Trump,All polls,10/7/2020,10/21/2017,10/23/2017,YouGov,B,1000.0,a,0.12530154,0.0,40.0,53.0,40.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67351,125681,7/17/2020,19:17:36  7 Oct 2020,17462.0
1334,Donald Trump,All polls,10/7/2020,10/22/2017,10/24/2017,YouGov,B,1000.0,a,0.1246738,0.0,36.0,52.0,36.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67534,126326,7/17/2020,19:17:36  7 Oct 2020,17463.0
1338,Donald Trump,All polls,10/7/2020,10/22/2017,10/24/2017,YouGov,B,1500.0,a,0.18701071,0.0,37.0,53.0,37.923164,54.870313,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/39agyx9fl6/econTabReport.pdf,50376,79146,10/25/2017,19:17:36  7 Oct 2020,17463.0
1340,Donald Trump,All polls,10/7/2020,10/23/2017,10/25/2017,YouGov,B,1000.0,a,0.12530154,0.0,38.0,55.0,38.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67352,125683,7/17/2020,19:17:36  7 Oct 2020,17464.0
1349,Donald Trump,All polls,10/7/2020,10/24/2017,10/26/2017,YouGov,B,1000.0,a,0.12594054,0.0,39.0,53.0,39.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67353,125684,7/17/2020,19:17:36  7 Oct 2020,17465.0
1352,Donald Trump,All polls,10/7/2020,10/25/2017,10/27/2017,YouGov,B,1000.0,a,0.1265911,0.0,37.0,55.0,37.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67354,125685,7/17/2020,19:17:36  7 Oct 2020,17466.0
1356,Donald Trump,All polls,10/7/2020,10/26/2017,10/28/2017,YouGov,B,1000.0,a,0.1265911,0.0,39.0,51.0,39.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67355,125686,7/17/2020,19:17:36  7 Oct 2020,17467.0
1361,Donald Trump,All polls,10/7/2020,10/27/2017,10/29/2017,YouGov,B,1000.0,a,0.12594054,0.0,36.0,55.0,36.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67356,125687,7/17/2020,19:17:36  7 Oct 2020,17468.0
1366,Donald Trump,All polls,10/7/2020,10/28/2017,10/30/2017,YouGov,B,1000.0,a,0.12530154,0.0,35.0,54.0,35.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67357,125688,7/17/2020,19:17:36  7 Oct 2020,17469.0
1373,Donald Trump,All polls,10/7/2020,10/29/2017,10/31/2017,YouGov,B,1000.0,a,0.1246738,0.0,38.0,53.0,38.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67535,126327,7/17/2020,19:17:36  7 Oct 2020,17470.0
1377,Donald Trump,All polls,10/7/2020,10/29/2017,10/31/2017,YouGov,B,1500.0,a,0.18701071,0.0,40.0,52.0,40.923164,53.870313,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4eegg8ofj2/econTabReport.pdf,50404,79511,11/1/2017,19:17:36  7 Oct 2020,17470.0
1380,Donald Trump,All polls,10/7/2020,10/30/2017,11/1/2017,YouGov,B,1000.0,a,0.12530154,0.0,40.0,52.0,40.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67358,125690,7/17/2020,19:17:36  7 Oct 2020,17471.0
1384,Donald Trump,All polls,10/7/2020,10/31/2017,11/2/2017,YouGov,B,1000.0,a,0.12594054,0.0,37.0,54.0,37.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67359,125691,7/17/2020,19:17:36  7 Oct 2020,17472.0
1392,Donald Trump,All polls,10/7/2020,11/1/2017,11/3/2017,YouGov,B,1000.0,a,0.1265911,0.0,37.0,54.0,37.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67360,125692,7/17/2020,19:17:36  7 Oct 2020,17473.0
1394,Donald Trump,All polls,10/7/2020,11/2/2017,11/4/2017,YouGov,B,1000.0,a,0.1265911,0.0,37.0,53.0,37.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67361,125693,7/17/2020,19:17:36  7 Oct 2020,17474.0
1400,Donald Trump,All polls,10/7/2020,11/3/2017,11/5/2017,YouGov,B,1000.0,a,0.12594054,0.0,39.0,53.0,39.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67362,125694,7/17/2020,19:17:36  7 Oct 2020,17475.0
1403,Donald Trump,All polls,10/7/2020,11/4/2017,11/6/2017,YouGov,B,1000.0,a,0.12530154,0.0,36.0,56.0,36.923164,57.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67363,125695,7/17/2020,19:17:36  7 Oct 2020,17476.0
1411,Donald Trump,All polls,10/7/2020,11/5/2017,11/7/2017,YouGov,B,1000.0,a,0.1246738,0.0,39.0,52.0,39.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67536,126328,7/17/2020,19:17:36  7 Oct 2020,17477.0
1412,Donald Trump,All polls,10/7/2020,11/5/2017,11/7/2017,YouGov,B,1500.0,a,0.18701071,0.0,37.0,54.0,37.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k4rl5ynp42/econTabReport.pdf,50432,79567,11/8/2017,19:17:36  7 Oct 2020,17477.0
1418,Donald Trump,All polls,10/7/2020,11/6/2017,11/8/2017,YouGov,B,1000.0,a,0.12530154,0.0,39.0,53.0,39.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67364,125697,7/17/2020,19:17:36  7 Oct 2020,17478.0
1422,Donald Trump,All polls,10/7/2020,11/7/2017,11/9/2017,YouGov,B,1000.0,a,0.12594054,0.0,37.0,52.0,37.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67365,125698,7/17/2020,19:17:36  7 Oct 2020,17479.0
1425,Donald Trump,All polls,10/7/2020,11/8/2017,11/10/2017,YouGov,B,1000.0,a,0.1265911,0.0,39.0,54.0,39.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67366,125699,7/17/2020,19:17:36  7 Oct 2020,17480.0
1430,Donald Trump,All polls,10/7/2020,11/9/2017,11/11/2017,YouGov,B,1000.0,a,0.1265911,0.0,40.0,52.0,40.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67367,125700,7/17/2020,19:17:36  7 Oct 2020,17481.0
1436,Donald Trump,All polls,10/7/2020,11/10/2017,11/12/2017,YouGov,B,1000.0,a,0.12594054,0.0,40.0,52.0,40.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67368,125701,7/17/2020,19:17:36  7 Oct 2020,17482.0
1441,Donald Trump,All polls,10/7/2020,11/11/2017,11/13/2017,YouGov,B,1000.0,a,0.12530154,0.0,42.0,51.0,42.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67369,125702,7/17/2020,19:17:36  7 Oct 2020,17483.0
1448,Donald Trump,All polls,10/7/2020,11/12/2017,11/14/2017,YouGov,B,1500.0,a,0.18701071,0.0,34.0,55.0,34.923164,56.870313,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pv5v29parb/econTabReport.pdf,50458,79625,11/15/2017,19:17:36  7 Oct 2020,17484.0
1450,Donald Trump,All polls,10/7/2020,11/12/2017,11/14/2017,YouGov,B,1000.0,a,0.1246738,0.0,37.0,54.0,37.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67537,126329,7/17/2020,19:17:36  7 Oct 2020,17484.0
1455,Donald Trump,All polls,10/7/2020,11/13/2017,11/15/2017,YouGov,B,1000.0,a,0.12530154,0.0,41.0,50.0,41.923164,51.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67370,125704,7/17/2020,19:17:36  7 Oct 2020,17485.0
1459,Donald Trump,All polls,10/7/2020,11/14/2017,11/16/2017,YouGov,B,1000.0,a,0.12594054,0.0,40.0,53.0,40.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67371,125705,7/17/2020,19:17:36  7 Oct 2020,17486.0
1463,Donald Trump,All polls,10/7/2020,11/15/2017,11/17/2017,YouGov,B,1000.0,a,0.1265911,0.0,40.0,51.0,40.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67372,125706,7/17/2020,19:17:36  7 Oct 2020,17487.0
1466,Donald Trump,All polls,10/7/2020,11/16/2017,11/18/2017,YouGov,B,1000.0,a,0.1265911,0.0,38.0,53.0,38.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67373,125707,7/17/2020,19:17:36  7 Oct 2020,17488.0
1470,Donald Trump,All polls,10/7/2020,11/17/2017,11/19/2017,YouGov,B,1000.0,a,0.12594054,0.0,41.0,52.0,41.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67374,125708,7/17/2020,19:17:36  7 Oct 2020,17489.0
1477,Donald Trump,All polls,10/7/2020,11/18/2017,11/20/2017,YouGov,B,1000.0,a,0.12530154,0.0,35.0,56.0,35.923164,57.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67375,125709,7/17/2020,19:17:36  7 Oct 2020,17490.0
1480,Donald Trump,All polls,10/7/2020,11/19/2017,11/21/2017,YouGov,B,1500.0,a,0.18701071,0.0,37.0,54.0,37.923164,55.870313,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/g5yvmbyxrd/econTabReport.pdf,50501,79696,11/22/2017,19:17:36  7 Oct 2020,17491.0
1483,Donald Trump,All polls,10/7/2020,11/19/2017,11/21/2017,YouGov,B,1000.0,a,0.1246738,0.0,35.0,54.0,35.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67538,126330,7/17/2020,19:17:36  7 Oct 2020,17491.0
1485,Donald Trump,All polls,10/7/2020,11/20/2017,11/22/2017,YouGov,B,1000.0,a,0.12530154,0.0,39.0,51.0,39.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67376,125711,7/17/2020,19:17:36  7 Oct 2020,17492.0
1489,Donald Trump,All polls,10/7/2020,11/21/2017,11/23/2017,YouGov,B,1000.0,a,0.12594054,0.0,40.0,49.0,40.923164,50.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67377,125712,7/17/2020,19:17:36  7 Oct 2020,17493.0
1495,Donald Trump,All polls,10/7/2020,11/22/2017,11/24/2017,YouGov,B,1000.0,a,0.1265911,0.0,38.0,54.0,38.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67378,125713,7/17/2020,19:17:36  7 Oct 2020,17494.0
1497,Donald Trump,All polls,10/7/2020,11/23/2017,11/25/2017,YouGov,B,1000.0,a,0.1265911,0.0,42.0,50.0,42.923164,51.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67379,125714,7/17/2020,19:17:36  7 Oct 2020,17495.0
1502,Donald Trump,All polls,10/7/2020,11/24/2017,11/26/2017,YouGov,B,1000.0,a,0.12594054,0.0,40.0,52.0,40.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67380,125715,7/17/2020,19:17:36  7 Oct 2020,17496.0
1504,Donald Trump,All polls,10/7/2020,11/25/2017,11/27/2017,YouGov,B,1000.0,a,0.12530154,0.0,37.0,53.0,37.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67381,125716,7/17/2020,19:17:36  7 Oct 2020,17497.0
1509,Donald Trump,All polls,10/7/2020,11/26/2017,11/28/2017,YouGov,B,1000.0,a,0.1246738,0.0,38.0,53.0,38.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67539,126331,7/17/2020,19:17:36  7 Oct 2020,17498.0
1510,Donald Trump,All polls,10/7/2020,11/26/2017,11/28/2017,YouGov,B,1500.0,a,0.18701071,0.0,39.0,53.0,39.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8hs5rikuhd/econTabReport.pdf,50554,79789,11/29/2017,19:17:36  7 Oct 2020,17498.0
1516,Donald Trump,All polls,10/7/2020,11/27/2017,11/29/2017,YouGov,B,1000.0,a,0.12530154,0.0,37.0,55.0,37.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67382,125718,7/17/2020,19:17:36  7 Oct 2020,17499.0
1518,Donald Trump,All polls,10/7/2020,11/28/2017,11/30/2017,YouGov,B,1000.0,a,0.12594054,0.0,36.0,51.0,36.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67383,125719,7/17/2020,19:17:36  7 Oct 2020,17500.0
1527,Donald Trump,All polls,10/7/2020,11/29/2017,12/1/2017,YouGov,B,1000.0,a,0.1265911,0.0,40.0,53.0,40.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67384,125720,7/17/2020,19:17:36  7 Oct 2020,17501.0
1531,Donald Trump,All polls,10/7/2020,11/30/2017,12/2/2017,YouGov,B,1000.0,a,0.1265911,0.0,38.0,52.0,38.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67385,125721,7/17/2020,19:17:36  7 Oct 2020,17502.0
1535,Donald Trump,All polls,10/7/2020,12/1/2017,12/3/2017,YouGov,B,1000.0,a,0.12594054,0.0,38.0,56.0,38.923164,57.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67386,125722,7/17/2020,19:17:36  7 Oct 2020,17503.0
1541,Donald Trump,All polls,10/7/2020,12/2/2017,12/4/2017,YouGov,B,1000.0,a,0.12530154,0.0,36.0,55.0,36.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67387,125723,7/17/2020,19:17:36  7 Oct 2020,17504.0
1545,Donald Trump,All polls,10/7/2020,12/3/2017,12/5/2017,YouGov,B,1000.0,a,0.1246738,0.0,39.0,53.0,39.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67540,126332,7/17/2020,19:17:36  7 Oct 2020,17505.0
1549,Donald Trump,All polls,10/7/2020,12/3/2017,12/5/2017,YouGov,B,1500.0,a,0.18701071,0.0,37.0,51.0,37.923164,52.870313,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jhdmzhxe6k/econTabReport.pdf,50636,79917,12/6/2017,19:17:36  7 Oct 2020,17505.0
1556,Donald Trump,All polls,10/7/2020,12/4/2017,12/6/2017,YouGov,B,1000.0,a,0.12530154,0.0,36.0,52.0,36.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67388,125725,7/17/2020,19:17:36  7 Oct 2020,17506.0
1558,Donald Trump,All polls,10/7/2020,12/5/2017,12/7/2017,YouGov,B,1000.0,a,0.12594054,0.0,35.0,56.0,35.923164,57.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67389,125726,7/17/2020,19:17:36  7 Oct 2020,17507.0
1565,Donald Trump,All polls,10/7/2020,12/6/2017,12/8/2017,YouGov,B,1000.0,a,0.1265911,0.0,41.0,53.0,41.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67390,125727,7/17/2020,19:17:36  7 Oct 2020,17508.0
1567,Donald Trump,All polls,10/7/2020,12/7/2017,12/9/2017,YouGov,B,1000.0,a,0.1265911,0.0,39.0,54.0,39.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67391,125728,7/17/2020,19:17:36  7 Oct 2020,17509.0
1570,Donald Trump,All polls,10/7/2020,12/8/2017,12/10/2017,YouGov,B,1000.0,a,0.12597118,0.0,39.0,51.0,39.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67392,125729,7/17/2020,19:17:36  7 Oct 2020,17510.0
1580,Donald Trump,All polls,10/7/2020,12/9/2017,12/11/2017,YouGov,B,1000.0,a,0.1253321,0.0,38.0,56.0,38.923164,57.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67393,125730,7/17/2020,19:17:36  7 Oct 2020,17511.0
1582,Donald Trump,All polls,10/7/2020,12/10/2017,12/12/2017,YouGov,B,1500.0,a,0.18705644,0.0,38.0,51.0,38.923164,52.870313,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gptk5yjub1/econTabReport.pdf,50667,79977,12/13/2017,19:17:36  7 Oct 2020,17512.0
1586,Donald Trump,All polls,10/7/2020,12/10/2017,12/12/2017,YouGov,B,1000.0,a,0.12470429,0.0,41.0,52.0,41.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67541,126333,7/17/2020,19:17:36  7 Oct 2020,17512.0
1588,Donald Trump,All polls,10/7/2020,12/11/2017,12/13/2017,YouGov,B,1000.0,a,0.1253321,0.0,37.0,58.0,37.923164,59.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67394,125732,7/17/2020,19:17:36  7 Oct 2020,17513.0
1598,Donald Trump,All polls,10/7/2020,12/12/2017,12/14/2017,YouGov,B,1000.0,a,0.12597118,0.0,40.0,53.0,40.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67395,125733,7/17/2020,19:17:36  7 Oct 2020,17514.0
1600,Donald Trump,All polls,10/7/2020,12/13/2017,12/15/2017,YouGov,B,1000.0,a,0.12662182,0.0,39.0,51.0,39.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67396,125734,7/17/2020,19:17:36  7 Oct 2020,17515.0
1605,Donald Trump,All polls,10/7/2020,12/14/2017,12/16/2017,YouGov,B,1000.0,a,0.12662182,0.0,39.0,52.0,39.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67397,125735,7/17/2020,19:17:36  7 Oct 2020,17516.0
1607,Donald Trump,All polls,10/7/2020,12/15/2017,12/17/2017,YouGov,B,1000.0,a,0.12597118,0.0,34.0,55.0,34.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67398,125736,7/17/2020,19:17:36  7 Oct 2020,17517.0
