,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
1556,Donald Trump,All polls,10/7/2020,12/4/2017,12/6/2017,YouGov,B,1000.0,a,0.12530154,0.0,36.0,52.0,36.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67388,125725,7/17/2020,19:17:36  7 Oct 2020,17506.0
1558,Donald Trump,All polls,10/7/2020,12/5/2017,12/7/2017,YouGov,B,1000.0,a,0.12594054,0.0,35.0,56.0,35.923164,57.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67389,125726,7/17/2020,19:17:36  7 Oct 2020,17507.0
1565,Donald Trump,All polls,10/7/2020,12/6/2017,12/8/2017,YouGov,B,1000.0,a,0.1265911,0.0,41.0,53.0,41.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67390,125727,7/17/2020,19:17:36  7 Oct 2020,17508.0
1567,Donald Trump,All polls,10/7/2020,12/7/2017,12/9/2017,YouGov,B,1000.0,a,0.1265911,0.0,39.0,54.0,39.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67391,125728,7/17/2020,19:17:36  7 Oct 2020,17509.0
1570,Donald Trump,All polls,10/7/2020,12/8/2017,12/10/2017,YouGov,B,1000.0,a,0.12597118,0.0,39.0,51.0,39.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67392,125729,7/17/2020,19:17:36  7 Oct 2020,17510.0
1580,Donald Trump,All polls,10/7/2020,12/9/2017,12/11/2017,YouGov,B,1000.0,a,0.1253321,0.0,38.0,56.0,38.923164,57.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67393,125730,7/17/2020,19:17:36  7 Oct 2020,17511.0
1582,Donald Trump,All polls,10/7/2020,12/10/2017,12/12/2017,YouGov,B,1500.0,a,0.18705644,0.0,38.0,51.0,38.923164,52.870313,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gptk5yjub1/econTabReport.pdf,50667,79977,12/13/2017,19:17:36  7 Oct 2020,17512.0
1586,Donald Trump,All polls,10/7/2020,12/10/2017,12/12/2017,YouGov,B,1000.0,a,0.12470429,0.0,41.0,52.0,41.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67541,126333,7/17/2020,19:17:36  7 Oct 2020,17512.0
1588,Donald Trump,All polls,10/7/2020,12/11/2017,12/13/2017,YouGov,B,1000.0,a,0.1253321,0.0,37.0,58.0,37.923164,59.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67394,125732,7/17/2020,19:17:36  7 Oct 2020,17513.0
1598,Donald Trump,All polls,10/7/2020,12/12/2017,12/14/2017,YouGov,B,1000.0,a,0.12597118,0.0,40.0,53.0,40.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67395,125733,7/17/2020,19:17:36  7 Oct 2020,17514.0
1600,Donald Trump,All polls,10/7/2020,12/13/2017,12/15/2017,YouGov,B,1000.0,a,0.12662182,0.0,39.0,51.0,39.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67396,125734,7/17/2020,19:17:36  7 Oct 2020,17515.0
1605,Donald Trump,All polls,10/7/2020,12/14/2017,12/16/2017,YouGov,B,1000.0,a,0.12662182,0.0,39.0,52.0,39.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67397,125735,7/17/2020,19:17:36  7 Oct 2020,17516.0
1607,Donald Trump,All polls,10/7/2020,12/15/2017,12/17/2017,YouGov,B,1000.0,a,0.12597118,0.0,34.0,55.0,34.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67398,125736,7/17/2020,19:17:36  7 Oct 2020,17517.0
1616,Donald Trump,All polls,10/7/2020,12/16/2017,12/18/2017,YouGov,B,1000.0,a,0.1253321,0.0,38.0,52.0,38.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67399,125737,7/17/2020,19:17:36  7 Oct 2020,17518.0
1620,Donald Trump,All polls,10/7/2020,12/17/2017,12/19/2017,YouGov,B,1000.0,a,0.12470429,0.0,40.0,51.0,40.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67542,126334,7/17/2020,19:17:36  7 Oct 2020,17519.0
1623,Donald Trump,All polls,10/7/2020,12/17/2017,12/19/2017,YouGov,B,1500.0,a,0.18705644,0.0,38.0,52.0,38.923164,53.870313,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d4v1jp5sni/econTabReport.pdf,50717,80061,12/20/2017,19:17:36  7 Oct 2020,17519.0
1626,Donald Trump,All polls,10/7/2020,12/18/2017,12/20/2017,YouGov,B,1000.0,a,0.12542778,0.0,40.0,53.0,40.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67400,125739,7/17/2020,19:17:36  7 Oct 2020,17520.0
1634,Donald Trump,All polls,10/7/2020,12/19/2017,12/21/2017,YouGov,B,1000.0,a,0.12606685,0.0,37.0,53.0,37.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67401,125740,7/17/2020,19:17:36  7 Oct 2020,17521.0
1636,Donald Trump,All polls,10/7/2020,12/20/2017,12/22/2017,YouGov,B,1000.0,a,0.12671749,0.0,38.0,53.0,38.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67402,125741,7/17/2020,19:17:36  7 Oct 2020,17522.0
1639,Donald Trump,All polls,10/7/2020,12/21/2017,12/23/2017,YouGov,B,1000.0,a,0.12671749,0.0,35.0,55.0,35.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67403,125742,7/17/2020,19:17:36  7 Oct 2020,17523.0
1642,Donald Trump,All polls,10/7/2020,12/22/2017,12/24/2017,YouGov,B,1000.0,a,0.12606685,0.0,41.0,51.0,41.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67404,125743,7/17/2020,19:17:36  7 Oct 2020,17524.0
1648,Donald Trump,All polls,10/7/2020,12/23/2017,12/25/2017,YouGov,B,1000.0,a,0.12542778,0.0,40.0,52.0,40.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67405,125744,7/17/2020,19:17:36  7 Oct 2020,17525.0
1650,Donald Trump,All polls,10/7/2020,12/24/2017,12/26/2017,YouGov,B,1500.0,a,0.18719995,0.0,38.0,52.0,38.923164,53.870313,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h41dwa7h84/econTabReport.pdf,50738,80108,12/28/2017,19:17:36  7 Oct 2020,17526.0
1651,Donald Trump,All polls,10/7/2020,12/24/2017,12/26/2017,YouGov,B,1000.0,a,0.12479996,0.0,39.0,49.0,39.923164,50.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67543,126335,7/17/2020,19:17:36  7 Oct 2020,17526.0
1654,Donald Trump,All polls,10/7/2020,12/25/2017,12/27/2017,YouGov,B,1000.0,a,0.12542778,0.0,41.0,47.0,41.923164,48.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67406,125746,7/17/2020,19:17:36  7 Oct 2020,17527.0
1659,Donald Trump,All polls,10/7/2020,12/26/2017,12/28/2017,YouGov,B,1000.0,a,0.12606685,0.0,39.0,52.0,39.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67407,125747,7/17/2020,19:17:36  7 Oct 2020,17528.0
1663,Donald Trump,All polls,10/7/2020,12/27/2017,12/29/2017,YouGov,B,1000.0,a,0.12671749,0.0,37.0,54.0,37.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67408,125748,7/17/2020,19:17:36  7 Oct 2020,17529.0
1667,Donald Trump,All polls,10/7/2020,12/28/2017,12/30/2017,YouGov,B,1000.0,a,0.12734925,0.0,39.0,52.0,39.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67409,125749,7/17/2020,19:17:36  7 Oct 2020,17530.0
1668,Donald Trump,All polls,10/7/2020,12/29/2017,12/31/2017,YouGov,B,1000.0,a,0.12668678,0.0,38.0,53.0,38.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67410,125750,7/17/2020,19:17:36  7 Oct 2020,17531.0
1671,Donald Trump,All polls,10/7/2020,12/30/2017,1/1/2018,YouGov,B,1000.0,a,0.12603621,0.0,36.0,55.0,36.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67411,125751,7/17/2020,19:17:36  7 Oct 2020,17532.0
1673,Donald Trump,All polls,10/7/2020,12/31/2017,1/2/2018,YouGov,B,1500.0,a,0.18809583,0.0,38.0,52.0,38.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fzbo62v6dm/econTabReport.pdf,50752,80139,1/3/2018,19:17:36  7 Oct 2020,17533.0
1675,Donald Trump,All polls,10/7/2020,12/31/2017,1/2/2018,YouGov,B,1000.0,a,0.12539722,0.0,40.0,52.0,40.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67544,126336,7/17/2020,19:17:36  7 Oct 2020,17533.0
1678,Donald Trump,All polls,10/7/2020,1/1/2018,1/3/2018,YouGov,B,1000.0,a,0.12603621,0.0,39.0,53.0,39.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67412,125753,7/17/2020,19:17:36  7 Oct 2020,17534.0
1681,Donald Trump,All polls,10/7/2020,1/2/2018,1/4/2018,YouGov,B,1000.0,a,0.12668678,0.0,37.0,54.0,37.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67413,125754,7/17/2020,19:17:36  7 Oct 2020,17535.0
1685,Donald Trump,All polls,10/7/2020,1/3/2018,1/5/2018,YouGov,B,1000.0,a,0.12734925,0.0,38.0,52.0,38.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67414,125755,7/17/2020,19:17:36  7 Oct 2020,17536.0
1688,Donald Trump,All polls,10/7/2020,1/4/2018,1/6/2018,YouGov,B,1000.0,a,0.12734925,0.0,42.0,50.0,42.923164,51.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67415,125756,7/17/2020,19:17:36  7 Oct 2020,17537.0
1696,Donald Trump,All polls,10/7/2020,1/5/2018,1/7/2018,YouGov,B,1000.0,a,0.12668678,0.0,38.0,53.0,38.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67416,125757,7/17/2020,19:17:36  7 Oct 2020,17538.0
1698,Donald Trump,All polls,10/7/2020,1/6/2018,1/8/2018,YouGov,B,1000.0,a,0.12603621,0.0,37.0,55.0,37.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67417,125758,7/17/2020,19:17:36  7 Oct 2020,17539.0
1703,Donald Trump,All polls,10/7/2020,1/7/2018,1/9/2018,YouGov,B,1000.0,a,0.12539722,0.0,41.0,53.0,41.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67418,125759,7/17/2020,19:17:36  7 Oct 2020,17540.0
1706,Donald Trump,All polls,10/7/2020,1/8/2018,1/10/2018,YouGov,B,1000.0,a,0.12457864,0.0,38.0,54.0,38.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67419,125760,7/17/2020,19:17:36  7 Oct 2020,17541.0
1708,Donald Trump,All polls,10/7/2020,1/8/2018,1/9/2018,YouGov,B,1500.0,a,0.18686796,0.0,38.0,51.0,38.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/njjfbev7x7/trackingreport.pdf,50781,80203,1/10/2018,19:17:36  7 Oct 2020,17540.0
1715,Donald Trump,All polls,10/7/2020,1/9/2018,1/11/2018,YouGov,B,1000.0,a,0.12520638,0.0,41.0,50.0,41.923164,51.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67420,125761,7/17/2020,19:17:36  7 Oct 2020,17542.0
1720,Donald Trump,All polls,10/7/2020,1/10/2018,1/12/2018,YouGov,B,1000.0,a,0.12584537,0.0,42.0,51.0,42.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67421,125762,7/17/2020,19:17:36  7 Oct 2020,17543.0
1722,Donald Trump,All polls,10/7/2020,1/11/2018,1/13/2018,YouGov,B,1000.0,a,0.12584537,0.0,38.0,51.0,38.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67422,125763,7/17/2020,19:17:36  7 Oct 2020,17544.0
1727,Donald Trump,All polls,10/7/2020,1/12/2018,1/14/2018,YouGov,B,1000.0,a,0.12520638,0.0,37.0,56.0,37.923164,57.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67423,125764,7/17/2020,19:17:36  7 Oct 2020,17545.0
1733,Donald Trump,All polls,10/7/2020,1/13/2018,1/15/2018,YouGov,B,1000.0,a,0.12457864,0.0,39.0,52.0,39.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67424,125765,7/17/2020,19:17:36  7 Oct 2020,17546.0
1735,Donald Trump,All polls,10/7/2020,1/14/2018,1/16/2018,YouGov,B,1000.0,a,0.12396185,0.0,42.0,48.0,42.923164,49.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67545,126337,7/17/2020,19:17:36  7 Oct 2020,17547.0
1740,Donald Trump,All polls,10/7/2020,1/14/2018,1/16/2018,YouGov,B,1500.0,a,0.18594278,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gcv50vr08k/econTabReport.pdf,50806,80255,1/17/2018,19:17:36  7 Oct 2020,17547.0
1744,Donald Trump,All polls,10/7/2020,1/15/2018,1/17/2018,YouGov,B,1000.0,a,0.12457864,0.0,38.0,53.0,38.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67425,125767,7/17/2020,19:17:36  7 Oct 2020,17548.0
1749,Donald Trump,All polls,10/7/2020,1/16/2018,1/18/2018,YouGov,B,1000.0,a,0.12520638,0.0,38.0,57.0,38.923164,58.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67426,125768,7/17/2020,19:17:36  7 Oct 2020,17549.0
1753,Donald Trump,All polls,10/7/2020,1/17/2018,1/19/2018,YouGov,B,1000.0,a,0.12584537,0.0,40.0,52.0,40.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67427,125769,7/17/2020,19:17:36  7 Oct 2020,17550.0
1759,Donald Trump,All polls,10/7/2020,1/18/2018,1/20/2018,YouGov,B,1000.0,a,0.12584537,0.0,39.0,53.0,39.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67428,125770,7/17/2020,19:17:36  7 Oct 2020,17551.0
1764,Donald Trump,All polls,10/7/2020,1/19/2018,1/21/2018,YouGov,B,1000.0,a,0.12581481,0.0,37.0,54.0,37.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67429,125771,7/17/2020,19:17:36  7 Oct 2020,17552.0
1767,Donald Trump,All polls,10/7/2020,1/20/2018,1/22/2018,YouGov,B,1000.0,a,0.12517589,0.0,41.0,52.0,41.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67430,125772,7/17/2020,19:17:36  7 Oct 2020,17553.0
1775,Donald Trump,All polls,10/7/2020,1/21/2018,1/23/2018,YouGov,B,1500.0,a,0.18682234,0.0,39.0,52.0,39.923164,53.870313,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sqnlgzhr9l/econTabReport.pdf,50839,80324,1/24/2018,19:17:36  7 Oct 2020,17554.0
1776,Donald Trump,All polls,10/7/2020,1/21/2018,1/23/2018,YouGov,B,1000.0,a,0.12454823,0.0,37.0,54.0,37.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67546,126338,7/17/2020,19:17:36  7 Oct 2020,17554.0
1779,Donald Trump,All polls,10/7/2020,1/22/2018,1/24/2018,YouGov,B,1000.0,a,0.12517589,0.0,39.0,52.0,39.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67431,125774,7/17/2020,19:17:36  7 Oct 2020,17555.0
1781,Donald Trump,All polls,10/7/2020,1/23/2018,1/25/2018,YouGov,B,1000.0,a,0.12581481,0.0,39.0,52.0,39.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67432,125775,7/17/2020,19:17:36  7 Oct 2020,17556.0
1784,Donald Trump,All polls,10/7/2020,1/24/2018,1/26/2018,YouGov,B,1000.0,a,0.1264653,0.0,39.0,51.0,39.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67433,125776,7/17/2020,19:17:36  7 Oct 2020,17557.0
1788,Donald Trump,All polls,10/7/2020,1/25/2018,1/27/2018,YouGov,B,1000.0,a,0.1264653,0.0,40.0,51.0,40.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67434,125777,7/17/2020,19:17:36  7 Oct 2020,17558.0
1792,Donald Trump,All polls,10/7/2020,1/26/2018,1/28/2018,YouGov,B,1000.0,a,0.12581481,0.0,40.0,51.0,40.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67435,125778,7/17/2020,19:17:36  7 Oct 2020,17559.0
1796,Donald Trump,All polls,10/7/2020,1/27/2018,1/29/2018,YouGov,B,1000.0,a,0.12517589,0.0,39.0,51.0,39.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67436,125779,7/17/2020,19:17:36  7 Oct 2020,17560.0
1797,Donald Trump,All polls,10/7/2020,1/28/2018,1/30/2018,YouGov,B,1500.0,a,0.18682234,0.0,39.0,51.0,39.923164,52.870313,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/81kgdte5zw/econTabReport.pdf,50861,80381,1/31/2018,19:17:36  7 Oct 2020,17561.0
1802,Donald Trump,All polls,10/7/2020,1/28/2018,1/30/2018,YouGov,B,1000.0,a,0.12454823,0.0,36.0,55.0,36.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67547,126339,7/17/2020,19:17:36  7 Oct 2020,17561.0
1804,Donald Trump,All polls,10/7/2020,1/29/2018,1/31/2018,YouGov,B,1000.0,a,0.12527106,0.0,40.0,50.0,40.923164,51.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67437,125781,7/17/2020,19:17:36  7 Oct 2020,17562.0
1809,Donald Trump,All polls,10/7/2020,1/30/2018,2/1/2018,YouGov,B,1000.0,a,0.12590998,0.0,40.0,52.0,40.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67438,125782,7/17/2020,19:17:36  7 Oct 2020,17563.0
1812,Donald Trump,All polls,10/7/2020,1/31/2018,2/2/2018,YouGov,B,1000.0,a,0.12656047,0.0,41.0,54.0,41.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67439,125783,7/17/2020,19:17:36  7 Oct 2020,17564.0
1817,Donald Trump,All polls,10/7/2020,2/1/2018,2/3/2018,YouGov,B,1000.0,a,0.12656047,0.0,41.0,51.0,41.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67440,125784,7/17/2020,19:17:36  7 Oct 2020,17565.0
1821,Donald Trump,All polls,10/7/2020,2/2/2018,2/4/2018,YouGov,B,1000.0,a,0.12590998,0.0,36.0,55.0,36.923164,56.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67441,125785,7/17/2020,19:17:36  7 Oct 2020,17566.0
1825,Donald Trump,All polls,10/7/2020,2/3/2018,2/5/2018,YouGov,B,1000.0,a,0.12527106,0.0,43.0,47.0,43.923164,48.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67442,125786,7/17/2020,19:17:36  7 Oct 2020,17567.0
1828,Donald Trump,All polls,10/7/2020,2/4/2018,2/6/2018,YouGov,B,1500.0,a,0.18696509,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5qt1ka60gv/econTabReport.pdf,50882,80432,2/7/2018,19:17:36  7 Oct 2020,17568.0
1831,Donald Trump,All polls,10/7/2020,2/4/2018,2/6/2018,YouGov,B,1000.0,a,0.12464339,0.0,38.0,52.0,38.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67548,126340,7/17/2020,19:17:36  7 Oct 2020,17568.0
1835,Donald Trump,All polls,10/7/2020,2/5/2018,2/7/2018,YouGov,B,1000.0,a,0.12527106,0.0,39.0,52.0,39.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67443,125788,7/17/2020,19:17:36  7 Oct 2020,17569.0
1839,Donald Trump,All polls,10/7/2020,2/6/2018,2/8/2018,YouGov,B,1000.0,a,0.12590998,0.0,43.0,51.0,43.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67444,125789,7/17/2020,19:17:36  7 Oct 2020,17570.0
1841,Donald Trump,All polls,10/7/2020,2/7/2018,2/9/2018,YouGov,B,1000.0,a,0.12656047,0.0,39.0,53.0,39.923164,54.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67445,125790,7/17/2020,19:17:36  7 Oct 2020,17571.0
1847,Donald Trump,All polls,10/7/2020,2/8/2018,2/10/2018,YouGov,B,1000.0,a,0.1265911,0.0,39.0,51.0,39.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67446,125791,7/17/2020,19:17:36  7 Oct 2020,17572.0
1851,Donald Trump,All polls,10/7/2020,2/9/2018,2/11/2018,YouGov,B,1000.0,a,0.12594054,0.0,37.0,52.0,37.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67447,125792,7/17/2020,19:17:36  7 Oct 2020,17573.0
1858,Donald Trump,All polls,10/7/2020,2/10/2018,2/12/2018,YouGov,B,1000.0,a,0.12530154,0.0,40.0,51.0,40.923164,52.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67448,125793,7/17/2020,19:17:36  7 Oct 2020,17574.0
1859,Donald Trump,All polls,10/7/2020,2/11/2018,2/13/2018,YouGov,B,1500.0,a,0.18701071,0.0,41.0,51.0,41.923164,52.870313,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bs88nyx7rs/econTabReport.pdf,50903,80485,2/14/2018,19:17:36  7 Oct 2020,17575.0
1863,Donald Trump,All polls,10/7/2020,2/11/2018,2/13/2018,YouGov,B,1000.0,a,0.1246738,0.0,41.0,49.0,41.923164,50.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67549,126341,7/17/2020,19:17:36  7 Oct 2020,17575.0
1864,Donald Trump,All polls,10/7/2020,2/12/2018,2/14/2018,YouGov,B,1000.0,a,0.12530154,0.0,38.0,52.0,38.923164,53.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67449,125795,7/17/2020,19:17:36  7 Oct 2020,17576.0
1869,Donald Trump,All polls,10/7/2020,2/13/2018,2/15/2018,YouGov,B,1000.0,a,0.12594054,0.0,37.0,54.0,37.923164,55.870313,,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67450,125796,7/17/2020,19:17:36  7 Oct 2020,17577.0
